id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
7479032,2010-01-01 20:39:00,1435,4294,$9.63,Online Transaction,16798,ONLINE,,,4121,
7479034,2010-01-01 20:39:00,1606,2790,$189.31,Swipe Transaction,59474,Jacksons Gap,AL,36861.0,3722,
7479035,2010-01-01 20:40:00,177,3653,$26.77,Swipe Transaction,98463,Memphis,TN,38104.0,5812,
7479036,2010-01-01 20:40:00,190,3851,$43.42,Swipe Transaction,55060,Skokie,IL,60077.0,5812,
7479039,2010-01-01 20:40:00,1039,5791,$33.65,Swipe Transaction,75936,Arroyo Grande,CA,93420.0,5814,
7479041,2010-01-01 20:41:00,356,3251,$31.79,Swipe Transaction,25887,Stuart,FL,34997.0,5814,
7479042,2010-01-01 20:41:00,676,3910,$24.48,Swipe Transaction,91842,The Colony,TX,75056.0,5812,
7479043,2010-01-01 20:41:00,1787,2228,$61.92,Swipe Transaction,69972,Lexington,KY,40509.0,5814,
7479044,2010-01-01 20:42:00,1168,3239,$36.64,Online Transaction,39021,ONLINE,,,4784,Bad CVV
7479045,2010-01-01 20:42:00,1348,4982,$2.17,Swipe Transaction,41260,Brooklyn,NY,11215.0,5541,
7479046,2010-01-01 20:42:00,1398,4930,$17.18,Swipe Transaction,35451,Passaic,NJ,7055.0,5812,
7479047,2010-01-01 20:42:00,1606,2790,$-229.00,Swipe Transaction,59474,Jacksons Gap,AL,36861.0,3722,
7479048,2010-01-01 20:42:00,1986,5443,$110.61,Swipe Transaction,98648,Daly City,CA,94014.0,5814,Insufficient Balance
7479049,2010-01-01 20:43:00,84,3417,$67.30,Swipe Transaction,79927,Lenoir,NC,28645.0,5912,
7479050,2010-01-01 20:43:00,638,3394,$147.65,Swipe Transaction,89863,Blair,NE,68008.0,5912,
7479051,2010-01-01 20:43:00,823,5524,$76.07,Swipe Transaction,59397,Suffolk,VA,23434.0,5812,
7479052,2010-01-01 20:43:00,1234,22,$20.85,Swipe Transaction,14300,Houston,TX,77058.0,4121,
7479053,2010-01-01 20:44:00,668,5778,$208.78,Swipe Transaction,41523,Birmingham,AL,35242.0,3387,
7479054,2010-01-01 20:44:00,711,4689,$80.00,Swipe Transaction,27092,Belleville,IL,62221.0,4829,
7479055,2010-01-01 20:44:00,1168,3239,$43.22,Online Transaction,39021,ONLINE,,,4784,
7479056,2010-01-01 20:45:00,323,2467,$38.88,Swipe Transaction,69965,Las Vegas,NV,89109.0,7995,
7479057,2010-01-01 20:45:00,885,5852,$101.01,Online Transaction,73186,ONLINE,,,4814,
7479058,2010-01-01 20:46:00,157,969,$48.29,Swipe Transaction,10156,Perris,CA,92571.0,5812,
7479059,2010-01-01 20:46:00,592,5946,$1.48,Swipe Transaction,14528,Asheville,NC,28801.0,5499,
7479060,2010-01-01 20:46:00,634,3375,$31.54,Online Transaction,18563,ONLINE,,,4121,
7479062,2010-01-01 20:46:00,1678,4680,$12.93,Swipe Transaction,17275,Wethersfield,CT,6109.0,5411,
7479063,2010-01-01 20:47:00,231,5091,$32.48,Swipe Transaction,48717,Fayetteville,NC,28314.0,5211,
7479064,2010-01-01 20:47:00,293,4260,$13.03,Online Transaction,18563,ONLINE,,,4121,
7479065,2010-01-01 20:47:00,1066,1126,$80.00,Swipe Transaction,27092,Newtown,PA,18940.0,4829,
7479067,2010-01-01 20:48:00,1183,4727,$45.16,Swipe Transaction,25717,Clarksville,IN,47129.0,5812,
7479068,2010-01-01 20:48:00,1313,4183,$56.30,Swipe Transaction,35954,Sutersville,PA,15083.0,5812,
7479070,2010-01-01 20:49:00,1986,5443,$69.56,Swipe Transaction,98648,Daly City,CA,94014.0,5814,
7479071,2010-01-01 20:50:00,278,2518,$182.27,Swipe Transaction,22432,Houston,TX,77056.0,5812,
7479072,2010-01-01 20:50:00,379,3881,$28.13,Swipe Transaction,35451,Selma,AL,36701.0,5812,
7479073,2010-01-01 20:50:00,1645,5878,$-359.00,Swipe Transaction,52923,North Newton,KS,67117.0,3504,
7479074,2010-01-01 20:50:00,1712,3711,$35.95,Swipe Transaction,96058,Dallas,TX,75238.0,5813,
7479075,2010-01-01 20:51:00,386,3673,$36.00,Swipe Transaction,3837,Worcester,MA,1602.0,5813,
7479076,2010-01-01 20:52:00,997,5046,$10.38,Swipe Transaction,7470,Chula Vista,CA,91913.0,5411,
7479077,2010-01-01 20:52:00,1376,2182,$115.07,Swipe Transaction,32175,Cedar Park,TX,78613.0,7538,
7479078,2010-01-01 20:53:00,400,3852,$38.54,Online Transaction,50404,ONLINE,,,4784,
7479079,2010-01-01 20:54:00,1528,5828,$120.00,Swipe Transaction,27092,Shreveport,LA,71108.0,4829,
7479080,2010-01-01 20:55:00,1145,5444,$17.13,Online Transaction,16798,ONLINE,,,4121,
7479081,2010-01-01 20:55:00,1194,4614,$28.83,Online Transaction,39021,ONLINE,,,4784,
7479082,2010-01-01 20:56:00,79,2931,$100.00,Swipe Transaction,27092,Milton,FL,32570.0,4829,
7479083,2010-01-01 20:56:00,669,3793,$44.94,Swipe Transaction,23481,Brushton,NY,12916.0,5812,
7479084,2010-01-01 20:56:00,1967,4494,$11.27,Swipe Transaction,40432,Lake Forest,CA,92630.0,5947,
7479085,2010-01-01 20:57:00,933,2523,$40.88,Swipe Transaction,61195,Skiatook,OK,74070.0,5541,
7479086,2010-01-01 20:58:00,275,63,$72.68,Swipe Transaction,20970,Seabrook,TX,77586.0,5621,
7479087,2010-01-01 20:58:00,630,4520,$15.59,Swipe Transaction,50783,Jacksonville,FL,32218.0,5411,
7479088,2010-01-01 20:58:00,933,2523,$96.00,Swipe Transaction,61195,Skiatook,OK,74070.0,5541,
7479089,2010-01-01 20:58:00,1081,3427,$109.16,Swipe Transaction,57153,Aurora,CO,80013.0,5812,
7479090,2010-01-01 20:58:00,1645,5878,$269.10,Swipe Transaction,52923,North Newton,KS,67117.0,3504,
7479091,2010-01-01 20:59:00,317,5411,$60.09,Swipe Transaction,59935,Paradise,CA,95969.0,5499,
7479092,2010-01-01 20:59:00,351,4512,$22.77,Swipe Transaction,19756,Bayside,NY,11360.0,7832,
7479093,2010-01-01 20:59:00,668,5778,$-149.00,Swipe Transaction,41523,Birmingham,AL,35242.0,3387,
7479094,2010-01-01 21:00:00,716,4715,$58.32,Swipe Transaction,37369,Joshua Tree,CA,92252.0,4111,
7479095,2010-01-01 21:00:00,997,5825,$13.30,Swipe Transaction,50783,Jamul,CA,91935.0,5411,
7479096,2010-01-01 21:00:00,1644,5525,$53.78,Swipe Transaction,20884,Westminster,SC,29693.0,5812,
7479097,2010-01-01 21:00:00,1787,2228,$70.51,Swipe Transaction,24339,Lexington,KY,40509.0,5812,
7479098,2010-01-01 21:00:00,1873,4110,$24.40,Online Transaction,41122,ONLINE,,,4784,
7479099,2010-01-01 21:01:00,891,5096,$21.09,Swipe Transaction,59292,Van Buren,AR,72956.0,5813,
7479100,2010-01-01 21:01:00,951,2032,$19.70,Online Transaction,16798,ONLINE,,,4121,
7479101,2010-01-01 21:01:00,1168,3239,$34.99,Online Transaction,39021,ONLINE,,,4784,
7479102,2010-01-01 21:01:00,1274,2905,$1.19,Swipe Transaction,86438,Pawtucket,RI,2860.0,5499,
7479104,2010-01-01 21:02:00,1053,2900,$53.00,Swipe Transaction,43293,Oviedo,FL,32765.0,5499,
7479105,2010-01-01 21:02:00,1693,5940,$4.33,Online Transaction,85247,ONLINE,,,5815,
7479106,2010-01-01 21:03:00,38,2526,$29.59,Online Transaction,39021,ONLINE,,,4784,Bad Expiration
7479107,2010-01-01 21:03:00,241,3921,$31.35,Swipe Transaction,92883,Rockingham,NC,28379.0,5812,
7479108,2010-01-01 21:03:00,1053,2900,$46.78,Swipe Transaction,43293,Oviedo,FL,32765.0,5499,
7479109,2010-01-01 21:04:00,502,2018,$24.17,Swipe Transaction,2703,Freeport,PA,16229.0,5814,
7479110,2010-01-01 21:05:00,1529,1156,$63.97,Swipe Transaction,88646,Pompano Beach,FL,33076.0,5812,
7479112,2010-01-01 21:07:00,38,2526,$23.05,Online Transaction,39021,ONLINE,,,4784,
7479113,2010-01-01 21:08:00,323,4268,$11.13,Swipe Transaction,61195,Fresno,CA,93726.0,5541,
7479114,2010-01-01 21:08:00,1543,4687,$33.33,Online Transaction,15143,ONLINE,,,4784,
7479115,2010-01-01 21:09:00,386,3673,$28.19,Swipe Transaction,3837,Worcester,MA,1602.0,5813,
7479117,2010-01-01 21:09:00,860,5782,$65.03,Swipe Transaction,18422,Silver Spring,MD,20901.0,5812,
7479119,2010-01-01 21:10:00,142,1046,$298.25,Swipe Transaction,51300,Dripping Springs,TX,78620.0,3359,
7479120,2010-01-01 21:10:00,757,5458,$13.01,Swipe Transaction,59935,Brooklyn,NY,11235.0,5499,
7479121,2010-01-01 21:10:00,1053,2900,$-53.00,Swipe Transaction,43293,Oviedo,FL,32765.0,5499,
7479122,2010-01-01 21:10:00,1525,4257,$9.16,Online Transaction,39261,ONLINE,,,5815,
7479123,2010-01-01 21:11:00,1207,5805,$32.70,Online Transaction,39021,ONLINE,,,4784,
7479124,2010-01-01 21:11:00,1995,4180,$35.95,Swipe Transaction,11442,Chambersburg,PA,17202.0,5812,
7479125,2010-01-01 21:12:00,743,1026,$35.03,Swipe Transaction,19756,Seaboard,NC,27876.0,7832,
7479126,2010-01-01 21:12:00,759,2230,$45.59,Swipe Transaction,17493,Franklin,TN,37067.0,5812,
7479127,2010-01-01 21:12:00,1169,5174,$14.75,Swipe Transaction,10782,Round Rock,TX,78665.0,5813,
7479128,2010-01-01 21:13:00,1596,21,$26.25,Swipe Transaction,15798,San Fernando,CA,91340.0,5813,
7479129,2010-01-01 21:14:00,676,3910,$1.81,Swipe Transaction,14528,The Colony,TX,75056.0,5499,
7479130,2010-01-01 21:14:00,1063,2015,$56.75,Swipe Transaction,43149,Rochelle,IL,61068.0,5812,
7479131,2010-01-01 21:16:00,556,2,$40.00,Swipe Transaction,27092,Clinton,OH,44216.0,4829,
7479132,2010-01-01 21:16:00,1201,16,$74.76,Swipe Transaction,44919,Wayland,MA,1778.0,5814,
7479135,2010-01-01 21:18:00,356,3251,$38.31,Swipe Transaction,25887,Stuart,FL,34997.0,5814,
7479136,2010-01-01 21:19:00,438,5538,$75.32,Swipe Transaction,81569,Newark,NJ,7112.0,4900,
7479137,2010-01-01 21:19:00,546,4495,$24.78,Swipe Transaction,71707,Coventry,RI,2816.0,5812,
7479138,2010-01-01 21:19:00,985,3862,$140.00,Swipe Transaction,27092,Brooklyn,NY,11236.0,4829,
7479139,2010-01-01 21:19:00,1348,4982,$2.80,Swipe Transaction,74659,Brooklyn,NY,11215.0,5912,
7479140,2010-01-01 21:19:00,1917,5556,$57.07,Swipe Transaction,78454,Ronkonkoma,NY,11779.0,5812,
7479142,2010-01-01 21:20:00,1236,85,$20.46,Swipe Transaction,45926,Colorado Springs,CO,80915.0,5814,
7479143,2010-01-01 21:21:00,323,4268,$65.00,Swipe Transaction,61195,Fresno,CA,93726.0,5541,
7479144,2010-01-01 21:21:00,676,3910,$48.60,Swipe Transaction,91842,The Colony,TX,75056.0,5812,
7479145,2010-01-01 21:21:00,1514,4679,$26.96,Swipe Transaction,88646,Elyria,OH,44035.0,5812,
7479146,2010-01-01 21:22:00,757,5458,$-59.00,Swipe Transaction,59935,Brooklyn,NY,11235.0,5499,
7479147,2010-01-01 21:22:00,1258,1105,$3.66,Swipe Transaction,98648,Mira Loma,CA,91752.0,5814,
7479149,2010-01-01 21:23:00,115,4590,$36.29,Swipe Transaction,85344,Mamaroneck,NY,10543.0,5813,
7479150,2010-01-01 21:23:00,141,2952,$62.09,Swipe Transaction,25717,Franklin,TX,77856.0,5812,
7479151,2010-01-01 21:23:00,142,1046,$-191.00,Swipe Transaction,51300,Dripping Springs,TX,78620.0,3359,
7479152,2010-01-01 21:23:00,299,208,$8.82,Swipe Transaction,84155,Bronx,NY,10458.0,5813,
7479153,2010-01-01 21:23:00,846,3443,$85.22,Swipe Transaction,25717,Omaha,NE,68136.0,5812,
7479154,2010-01-01 21:23:00,1067,1063,$85.07,Swipe Transaction,32175,Wichita,KS,67204.0,7538,
7479155,2010-01-01 21:24:00,1024,1006,$10.82,Swipe Transaction,61195,Andover,KS,67002.0,5541,
7479156,2010-01-01 21:25:00,4,3413,$54.84,Swipe Transaction,25887,Seattle,WA,98122.0,5814,
7479157,2010-01-01 21:25:00,371,5495,$108.79,Swipe Transaction,95310,Richmond,VA,23226.0,5300,
7479158,2010-01-01 21:25:00,581,3691,$36.86,Swipe Transaction,19756,La Place,LA,70068.0,7832,Insufficient Balance
7479159,2010-01-01 21:25:00,597,3414,$53.15,Swipe Transaction,59199,San Francisco,CA,94131.0,5814,
7479160,2010-01-01 21:25:00,1242,4162,$35.59,Swipe Transaction,75936,Chicago,IL,60620.0,5814,
7479161,2010-01-01 21:26:00,335,5131,$90.26,Swipe Transaction,75936,Palm Beach Gardens,FL,33410.0,5814,
7479162,2010-01-01 21:26:00,1977,5366,$28.01,Swipe Transaction,19756,Hammond,IN,46320.0,7832,
7479163,2010-01-01 21:27:00,157,1052,$45.56,Swipe Transaction,10156,Perris,CA,92571.0,5812,
7479164,2010-01-01 21:27:00,1074,5961,$14.00,Swipe Transaction,28257,Belle Fourche,SD,57717.0,5813,
7479165,2010-01-01 21:27:00,1334,1157,$38.91,Swipe Transaction,93655,Tonawanda,NY,14150.0,5813,
7479166,2010-01-01 21:27:00,1936,3006,$160.00,Swipe Transaction,27092,Williston,VT,5495.0,4829,
7479167,2010-01-01 21:28:00,28,2568,$338.74,Online Transaction,23446,ONLINE,,,7801,
7479168,2010-01-01 21:28:00,303,984,$36.64,Swipe Transaction,50826,Windsor,CO,80550.0,5812,
7479169,2010-01-01 21:28:00,323,4268,$-65.00,Swipe Transaction,61195,Fresno,CA,93726.0,5541,
7479170,2010-01-01 21:28:00,1067,3382,$72.52,Swipe Transaction,44919,Derby,KS,67037.0,5814,
7479172,2010-01-01 21:29:00,757,5458,$59.00,Swipe Transaction,59935,Brooklyn,NY,11235.0,5499,
7479175,2010-01-01 21:31:00,630,2059,$120.00,Swipe Transaction,27092,Jacksonville,FL,32221.0,4829,
7479176,2010-01-01 21:31:00,743,1026,$39.90,Swipe Transaction,35451,Greenville,NC,27858.0,5812,
7479177,2010-01-01 21:31:00,1557,2471,$30.38,Swipe Transaction,13646,Boring,OR,97009.0,7538,Bad PIN
7479178,2010-01-01 21:31:00,1594,3241,$18.51,Swipe Transaction,32175,Palm Bay,FL,32908.0,7538,
7479179,2010-01-01 21:32:00,1148,5804,$54.65,Swipe Transaction,44578,Philadelphia,PA,19145.0,5812,
7479181,2010-01-01 21:34:00,871,2081,$51.40,Swipe Transaction,39234,Detroit,MI,48235.0,5411,
7479182,2010-01-01 21:34:00,1228,3333,$2.01,Swipe Transaction,77479,Austin,TX,78705.0,5921,
7479183,2010-01-01 21:35:00,217,174,$21.49,Swipe Transaction,44921,Summit Argo,IL,60501.0,5812,
7479184,2010-01-01 21:35:00,323,2467,$42.42,Swipe Transaction,69965,Las Vegas,NV,89109.0,7995,
7479185,2010-01-01 21:36:00,356,3251,$44.15,Swipe Transaction,78454,Stuart,FL,34997.0,5812,
7479186,2010-01-01 21:36:00,668,5015,$33.09,Swipe Transaction,30055,Birmingham,AL,35215.0,7832,
7479187,2010-01-01 21:36:00,884,2237,$3.66,Swipe Transaction,20884,Grand Rapids,MI,49548.0,5812,
7479188,2010-01-01 21:37:00,1543,3864,$18.90,Online Transaction,15143,ONLINE,,,4784,
7479189,2010-01-01 21:37:00,1668,166,$61.52,Swipe Transaction,11557,Danville,NH,3819.0,5812,
7479190,2010-01-01 21:39:00,464,3233,$90.51,Swipe Transaction,75936,Orlando,FL,32804.0,5814,
7479192,2010-01-01 21:39:00,1755,2857,$60.35,Swipe Transaction,30286,Centerville,GA,31028.0,4814,
7479193,2010-01-01 21:40:00,357,2085,$13.49,Swipe Transaction,30055,Jamaica Plain,MA,2130.0,7832,
7479195,2010-01-01 21:41:00,1807,2823,$50.32,Swipe Transaction,17493,Bronx,NY,10463.0,5812,
7479196,2010-01-01 21:42:00,1557,2471,$35.94,Swipe Transaction,13646,Boring,OR,97009.0,7538,
7479197,2010-01-01 21:42:00,1610,5879,$28.30,Swipe Transaction,3202,Macon,MS,39341.0,7832,
7479198,2010-01-01 21:42:00,1969,5549,$79.95,Swipe Transaction,68751,Palmetto,FL,34221.0,5651,
7479199,2010-01-01 21:43:00,241,58,$58.86,Swipe Transaction,92883,Rockingham,NC,28379.0,5812,
7479200,2010-01-01 21:44:00,106,2124,$8.72,Swipe Transaction,50783,Indianapolis,IN,46217.0,5411,
7479201,2010-01-01 21:45:00,470,3733,$2.96,Swipe Transaction,31495,Wewoka,OK,74884.0,5411,
7479202,2010-01-01 21:45:00,1183,4727,$43.39,Swipe Transaction,69972,Clarksville,IN,47129.0,5814,
7479203,2010-01-01 21:46:00,1195,3020,$44.63,Online Transaction,34256,ONLINE,,,7393,
7479204,2010-01-01 21:46:00,1240,3876,$56.98,Swipe Transaction,56962,Coshocton,OH,43812.0,7995,
7479205,2010-01-01 21:47:00,90,1100,$19.20,Swipe Transaction,50783,Cocoa,FL,32926.0,5411,
7479206,2010-01-01 21:47:00,1877,2107,$12.86,Swipe Transaction,41233,Seattle,WA,98146.0,5411,
7479207,2010-01-01 21:48:00,38,2526,$31.44,Online Transaction,50404,ONLINE,,,4784,
7479208,2010-01-01 21:48:00,87,109,$20.00,Swipe Transaction,27092,Leander,TX,78641.0,4829,
7479209,2010-01-01 21:49:00,1,4652,$64.67,Swipe Transaction,73706,Pensacola,FL,32504.0,5812,
7479210,2010-01-01 21:49:00,61,2622,$69.21,Swipe Transaction,68690,White Plains,NY,10605.0,5813,
7479212,2010-01-01 21:50:00,630,4520,$11.36,Swipe Transaction,51459,Jacksonville,FL,32218.0,5921,
7479213,2010-01-01 21:50:00,961,4584,$62.46,Swipe Transaction,48685,Kingston,PA,18704.0,5812,
7479214,2010-01-01 21:50:00,1285,3216,$511.88,Swipe Transaction,16041,South Ozone Park,NY,11420.0,7802,
7479215,2010-01-01 21:50:00,1594,3241,$19.36,Swipe Transaction,39034,Palm Bay,FL,32907.0,7995,
7479216,2010-01-01 21:51:00,1594,3241,$37.50,Swipe Transaction,55060,Palm Bay,FL,32907.0,5812,
7479218,2010-01-01 21:52:00,264,2239,$40.00,Swipe Transaction,27092,Mechanicsburg,PA,17050.0,4829,
7479220,2010-01-01 21:52:00,860,5782,$55.67,Swipe Transaction,18422,Silver Spring,MD,20901.0,5812,
7479221,2010-01-01 21:52:00,1083,5173,$20.07,Online Transaction,16798,ONLINE,,,4121,
7479222,2010-01-01 21:52:00,1797,1127,$33.72,Swipe Transaction,67993,Kahului,HI,96732.0,5310,
7479223,2010-01-01 21:53:00,1190,5358,$27.38,Swipe Transaction,19756,Summerville,SC,29485.0,7832,
7479224,2010-01-01 21:53:00,1449,241,$36.29,Swipe Transaction,27601,Warner Robins,GA,31093.0,7538,
7479225,2010-01-01 21:53:00,1541,3253,$24.02,Online Transaction,16798,ONLINE,,,4121,
7479227,2010-01-01 21:54:00,1058,4502,$48.88,Swipe Transaction,22033,Charlotte,TN,37036.0,5812,
7479228,2010-01-01 21:54:00,1675,4692,$177.01,Swipe Transaction,98686,Puyallup,WA,98374.0,7922,
7479229,2010-01-01 21:55:00,39,2039,$52.79,Swipe Transaction,25887,Old Saybrook,CT,6475.0,5814,
7479230,2010-01-01 21:55:00,68,27,$22.86,Swipe Transaction,86384,Davenport,IA,52803.0,5813,
7479231,2010-01-01 21:55:00,1234,22,$54.84,Swipe Transaction,18795,Houston,TX,77058.0,5812,
7479232,2010-01-01 21:59:00,1842,3743,$9.20,Swipe Transaction,22938,Albuquerque,NM,87121.0,5812,
7479233,2010-01-01 21:59:00,1905,5807,$7.06,Swipe Transaction,50981,Bradenton,FL,34207.0,5912,
7479235,2010-01-01 22:00:00,1842,3743,$17.53,Swipe Transaction,94974,Albuquerque,NM,87121.0,5812,
7479236,2010-01-01 22:01:00,64,5429,$43.76,Swipe Transaction,84319,Ocoee,FL,34761.0,5813,
7479237,2010-01-01 22:01:00,467,4278,$45.08,Swipe Transaction,36329,Chattanooga,TN,37415.0,5912,
7479238,2010-01-01 22:01:00,860,5412,$54.64,Swipe Transaction,44578,Silver Spring,MD,20901.0,5812,
7479239,2010-01-01 22:01:00,1535,3461,$31.14,Swipe Transaction,50524,Lucasville,OH,45648.0,5812,
7479240,2010-01-01 22:02:00,846,221,$80.01,Swipe Transaction,25717,Omaha,NE,68136.0,5812,
7479241,2010-01-01 22:03:00,1148,5804,$47.88,Swipe Transaction,69972,Philadelphia,PA,19145.0,5814,
7479242,2010-01-01 22:03:00,1190,5771,$26.74,Swipe Transaction,99294,Charleston,SC,29492.0,7832,
7479243,2010-01-01 22:03:00,1417,2975,$97.88,Swipe Transaction,59474,Haslett,MI,48840.0,3722,Insufficient Balance
7479244,2010-01-01 22:05:00,928,4528,$8.66,Swipe Transaction,510,Houston,TX,77081.0,5411,
7479245,2010-01-01 22:05:00,961,2202,$44.67,Swipe Transaction,35451,Kingston,PA,18704.0,5812,
7479246,2010-01-01 22:05:00,1130,2446,$41.31,Swipe Transaction,75559,Federal Way,WA,98003.0,5812,
7479247,2010-01-01 22:06:00,402,2536,$89.11,Swipe Transaction,2374,Loganville,GA,30052.0,7995,
7479248,2010-01-01 22:06:00,1787,4645,$69.53,Swipe Transaction,69972,Lexington,KY,40509.0,5814,
7479249,2010-01-01 22:06:00,1852,28,$8.35,Swipe Transaction,70150,Chandler,AZ,85226.0,5812,
7479250,2010-01-01 22:07:00,194,4273,$-98.00,Swipe Transaction,59935,Hartford City,IN,47348.0,5499,
7479252,2010-01-01 22:07:00,743,1026,$25.68,Swipe Transaction,51483,Lucama,NC,27851.0,5812,
7479254,2010-01-01 22:07:00,1470,3896,$16.56,Swipe Transaction,87914,Cedar Park,TX,78613.0,7832,
7479255,2010-01-01 22:07:00,1936,5914,$33.20,Swipe Transaction,96883,Waterbury,VT,5676.0,7832,
7479258,2010-01-01 22:09:00,1603,5981,$12.49,Swipe Transaction,44211,Downey,ID,83234.0,5812,
7479259,2010-01-01 22:10:00,884,2237,$8.63,Swipe Transaction,76468,Grand Rapids,MI,49534.0,5921,
7479260,2010-01-01 22:11:00,461,5482,$54.86,Swipe Transaction,8365,Canton,MI,48188.0,5812,
7479261,2010-01-01 22:11:00,1523,4521,$1.57,Online Transaction,16798,ONLINE,,,4121,
7479262,2010-01-01 22:12:00,723,232,$4.97,Swipe Transaction,60569,Houston,TX,77021.0,5300,
7479264,2010-01-01 22:13:00,0,4639,$65.86,Swipe Transaction,32164,Scarborough,ME,4074.0,5813,
7479265,2010-01-01 22:13:00,506,2060,$46.36,Swipe Transaction,35451,Lancaster,NY,14086.0,5812,
7479266,2010-01-01 22:13:00,802,5432,$41.26,Swipe Transaction,58408,Roseville,CA,95661.0,5813,
7479267,2010-01-01 22:13:00,932,220,$17.94,Swipe Transaction,72812,Blanchard,LA,71009.0,5813,
7479269,2010-01-01 22:13:00,1776,4938,$80.00,Swipe Transaction,27092,Saint Clairsville,OH,43950.0,4829,
7479270,2010-01-01 22:13:00,1969,4231,$70.96,Swipe Transaction,74061,Bradenton,FL,34212.0,5651,
7479271,2010-01-01 22:14:00,630,2059,$100.00,Swipe Transaction,27092,Jacksonville,FL,32221.0,4829,
7479272,2010-01-01 22:14:00,755,2206,$23.38,Online Transaction,84554,ONLINE,,,7801,
7479273,2010-01-01 22:14:00,1183,4701,$41.86,Swipe Transaction,64008,Clarksville,IN,47129.0,5812,
7479274,2010-01-01 22:14:00,1543,3864,$47.79,Online Transaction,15143,ONLINE,,,4784,
7479275,2010-01-01 22:15:00,184,3211,$81.96,Online Transaction,9932,ONLINE,,,5311,
7479276,2010-01-01 22:15:00,1687,2509,$61.19,Swipe Transaction,25887,Albuquerque,NM,87120.0,5814,
7479277,2010-01-01 22:15:00,1811,3238,$90.77,Swipe Transaction,93030,Los Altos,CA,94024.0,5812,
7479278,2010-01-01 22:16:00,155,239,$17.11,Swipe Transaction,48906,Hattiesburg,MS,39401.0,7832,
7479279,2010-01-01 22:16:00,1129,102,$22.74,Swipe Transaction,19756,Ramona,CA,92065.0,7832,
7479280,2010-01-01 22:16:00,1459,177,$46.01,Swipe Transaction,75936,Albuquerque,NM,87121.0,5814,
7479281,2010-01-01 22:16:00,1600,5050,$14.09,Swipe Transaction,78454,Kirkland,WA,98033.0,5812,
7479282,2010-01-01 22:16:00,1752,3880,$14.60,Swipe Transaction,50783,Arnaudville,LA,70512.0,5411,
7479283,2010-01-01 22:16:00,1757,142,$11.28,Swipe Transaction,45907,Phoenix,AZ,85023.0,5912,
7479284,2010-01-01 22:17:00,1341,1008,$11.97,Swipe Transaction,24229,Decatur,IN,46733.0,7832,
7479285,2010-01-01 22:18:00,1581,2519,$26.53,Swipe Transaction,87531,Arnold,MO,63010.0,5813,
7479286,2010-01-01 22:18:00,1977,5366,$0.61,Swipe Transaction,14528,Dyer,IN,46311.0,5499,
7479287,2010-01-01 22:19:00,343,1091,$25.91,Swipe Transaction,97046,Manteca,CA,95337.0,5813,
7479288,2010-01-01 22:19:00,776,5859,$219.22,Swipe Transaction,20561,Memphis,TN,38106.0,5912,
7479289,2010-01-01 22:19:00,1072,201,$83.37,Swipe Transaction,97009,New Bloomfield,MO,65063.0,5300,
